CASP9,0.778653384,1
CAT,0.187049812,1
CAV2,0.432710355,1
CAVIN3,0.630425387,1
CBARP,0.398476168,1
CBFA2T3,0.189618483,1
CBFB,0.310184496,1
CBLC,0.488192611,1
CBWD1,0.513300067,1
CBWD2,0.234377088,1
CBWD3,0.13920651,1
CBWD5,0.279712603,1
CBWD6,0.030731737,1
CBX4,0.732156115,1
CBX6,0.607147379,1
CC2D1A,0.625799285,1
CC2D1B,0.05518696,1
CCDC107,0.380237863,1
CCDC12,0.435758724,1
CCDC124,0.09112194,1
CCDC130,0.399293698,1
CCDC152,0.460538777,1
CCDC167,0.071082028,1
CCDC22,0.187134307,1
CCDC24,0.665223974,1
CCDC25,0.883135041,1
CCDC3,0.091426751,1
CCDC43,0.573827187,1
CCDC50,0.725963167,1
CCDC57,0.348982828,1
CCDC80,0.067243612,1
CCDC88B,0.60763866,1
CCDC88C,0.021404551,1
CCDC93,0.580611419,1
CCHCR1,0.584008725,1
CCL19,0.569740402,1
CCM2,0.575478779,1
CCNB1IP1,0.439300864,1
CCND1,0.654337542,1
CCNDBP1,0.657935027,1
CCNI,0.485572102,1
CCNL2,0.476618511,1
CCNY,0.276675475,1
CCS,0.172073836,1
CCT2,0.642630552,1
CCT3,0.919703768,1
CCT4,0.054413441,1
CCT5,0.034118304,1
CCT7,0.383699534,1
CCT8,0.29250645,1
CCZ1,0.599642284,1
CCZ1B,0.909179463,1
CD14,0.113683571,1
CD151,0.224294652,1
CD209,0.50852926,1
CD24,0.023757582,1
CD276,0.436851109,1
CD2AP,0.86071476,1
CD2BP2,0.038249484,1
CD320,0.675641405,1
CD34,0.80550536,1
CD40,0.397942534,1
CD44,0.711559862,1
CD46,0.029765223,1
CD47,0.831444745,1
CD58,0.144219738,1
CD59,0.089834819,1
CD79A,0.292707779,1
CD81,0.084036725,1
CD82,0.275786547,1
CD93,0.210489802,1
CD99,0.127684196,1
CD99L2,0.799490165,1
CDC123,0.617102663,1
CDC14B,0.320573912,1
CDC16,0.320805881,1
CDC25B,0.161370373,1
CDC26,0.028691893,1
CDC27,0.71464498,1
CDC34,0.443286112,1
CDC37,0.667667679,1
CDC42,0.108267987,1
CDC42BPA,0.220331184,1
CDC42BPB,0.403498731,1
CDC42EP1,0.815945997,1
CDC42EP2,0.673879995,1
CDC42EP4,0.319917354,1
CDC42EP5,0.158932012,1
CDC42SE1,0.928815924,1
CDC42SE2,0.969382208,1
CDCA7,0.238659389,1
CDCP1,0.104325401,1
CDH11,0.650445308,1
CDHR2,0.455317779,1
CDHR5,0.279126609,1
CDIPT,0.899174889,1
CDK10,0.115535062,1
CDK11B,0.823562103,1
