CDA,0.344496312,1
CDC123,0.560347032,1
CDC16,0.602458477,1
CDC25B,0.979547407,1
CDC34,0.11508629,1
CDC37,0.093717643,1
CDC42,0.546971216,1
CDC42BPA,0.85331127,1
CDC42BPB,0.271022244,1
CDC42EP1,0.174719327,1
CDC42EP3,0.075776844,1
CDC42EP4,0.59773631,1
CDC42EP5,0.398281198,1
CDC42SE1,0.051677655,1
CDC42SE2,0.066390659,1
CDCP1,0.025280895,1
CDH1,0.053964255,1
CDH11,0.078049939,1
CDH3,0.274267084,1
CDHR2,0.229895691,1
CDHR5,0.580519005,1
CDIPT,0.375782957,1
CDK10,0.467593272,1
CDK11B,0.250743555,1
CDK13,0.191670285,1
CDK16,0.735192735,1
CDK18,0.692727673,1
CDK2AP2,0.516095417,1
CDK4,0.874279317,1
CDK5,0.269612115,1
CDK5RAP2,0.585255797,1
CDKN1A,0.156252949,1
CDKN2A,0.484190643,1
CDKN2B,0.438093753,1
CDR1,0.01536655,1
CDS2,0.424374078,1
CDV3,0.264371768,1
CEACAM1,0.091072954,1
CEBPA,0.531620854,1
CEBPB,0.627410229,1
CEBPG,0.031015598,1
CELF1,0.366550942,1
CELF2,0.039260908,1
CENPB,0.231285695,1
CENPT,0.132566626,1
CENPX,0.432445999,1
CEP170B,0.55780753,1
CEP41,0.72922853,1
CERCAM,0.32835377,1
CERK,0.179523364,1
CERS2,0.555098847,1
CES2,0.041323622,1
CETN2,0.866468015,1
CFD,0.198416021,1
CFH,0.140016679,1
CFI,0.573890232,1
CFL1,0.056689847,1
CFLAR,0.109409128,1
CGGBP1,0.442657642,1
CGN,0.057028969,1
CHCHD10,0.241644928,1
CHCHD2,0.106524294,1
CHCHD5,0.494738081,1
CHD1,0.347453269,1
CHD2,0.228047069,1
CHD3,0.055784401,1
CHD4,0.830622512,1
CHD8,0.747005192,1
CHID1,0.323522302,1
CHKA,0.613185268,1
CHMP1A,0.260853817,1
CHMP1B,0.261981771,1
CHMP2A,0.365005668,1
CHMP2B,0.395237696,1
CHMP3,0.726304668,1
CHMP4B,0.357696229,1
CHMP5,0.12182622,1
CHP1,0.622866304,1
CHPF,0.09704123,1
CHPF2,0.457605385,1
CHPT1,0.168035877,1
CHRAC1,0.795407247,1
CHST11,0.330960286,1
CHST14,0.453416471,1
CHST15,0.361511961,1
CHST3,0.621517691,1
CHSY1,0.469371097,1
CHTF8,0.021593659,1
CHTOP,0.373695568,1
CHURC1,0.276020324,1
CIB1,0.20736385,1
CIC,0.705236322,1
CIITA,0.394819569,1
CINP,0.59228608,1
CIRBP,0.457141086,1
CISD2,0.265174901,1
CISD3,0.678278359,1
CITED2,0.028694476,1
CIZ1,0.371549341,1
CKAP4,0.456308029,1
CKB,0.20815681,1
CKLF,0.028308635,1
CKMT1A,0.344701705,1
CKMT1B,0.110492707,1
CKS1B,0.190000166,1
CLASRP,0.520051357,1
CLCN3,0.331920787,1
CLCN7,0.494179646,1
CLDN1,0.299665112,1
CLDN11,0.132334092,1
CLDN15,0.1416424,1
CLDN18,0.014813741,1
CLDN5,0.775425165,1
CLDN7,0.231050411,1
CLEC11A,0.664632227,1
CLEC2B,0.751618896,1
CLIC1,0.136642983,1
CLIC3,0.332203224,1
CLIC4,0.252863578,1
CLINT1,0.203975522,1
CLIP1,0.674689101,1
CLIP2,0.610624674,1
CLK1,0.703813149,1
CLK2,0.577812197,1
CLMN,0.411106519,1
CLN5,0.1696312,1
CLNS1A,0.227102035,1
CLPP,0.646414421,1
CLPTM1,0.688754454,1
CLPTM1L,0.501056057,1
CLSTN1,0.061622521,1
CLTA,0.660198885,1
CLTB,0.007091981,1
CLTC,0.35270469,1
CMIP,0.353665234,1
CMKLR1,0.695001925,1
CMPK1,0.023956635,1
CMTM3,0.056041825,1
CMTM6,0.223292209,1
CMTM7,0.899465681,1
CNBP,0.192646773,1
CNDP2,0.066113218,1
CNIH1,0.443168956,1
CNIH4,0.294653906,1
CNN3,0.241199262,1
CNOT1,0.149144907,1
CNOT11,0.499413608,1
CNOT2,0.071963301,1
CNOT7,0.595456486,1
CNP,0.086708551,1
CNPPD1,0.389530972,1
CNPY2,0.120296758,1
CNPY3,0.28017096,1
COA3,0.558610867,1
COA4,0.823358997,1
COASY,0.801713352,1
COBLL1,0.506180286,1
COG2,0.791574934,1
COG4,0.781093043,1
COL10A1,0.017221741,1
COL11A1,0.022865841,1
COL14A1,0.080072397,1
COL15A1,0.19793158,1
COL18A1,0.096011796,1
COL4A1,0.009107488,1
COL5A1,0.183513585,1
COL5A2,0.627181558,1
COL6A1,0.03181349,1
COL6A2,0.01869021,1
COL6A3,0.026037429,1
COL8A1,0.00818297,1
COLGALT1,0.018476878,1
COMMD1,0.117271171,1
COMMD3,0.250142562,1
COMMD4,0.42748567,1
COMMD5,0.52056035,1
COMMD6,0.102194822,1
COMMD7,0.58488105,1
COMMD9,0.503322209,1
COMT,0.368269022,1
COMTD1,0.184188221,1
COPA,0.892816152,1
COPB1,0.020487116,1
COPB2,0.528258878,1
COPE,0.49343546,1
COPG1,0.507207085,1
COPRS,0.313239236,1
COPS6,0.850759717,1
COPS7A,0.462760082,1
COPS8,0.593890881,1
COPS9,0.272487358,1
COPZ1,0.241841953,1
COPZ2,0.420696506,1
COQ4,0.265566511,1
COQ8B,0.239843318,1
CORO1B,0.59768087,1
CORO1C,0.163997959,1
CORO7,0.215324204,1
COTL1,0.134138722,1
COX14,0.52214575,1
COX15,0.721270737,1
COX17,0.52085353,1
COX4I1,0.136645467,1
COX5A,0.456755403,1
COX5B,0.622321137,1
COX6A1,0.141297922,1
COX6B1,0.008132233,1
COX6C,0.527566405,1
COX7A1,0.070324165,1
COX7A2,0.827977267,1
COX7A2L,0.61963377,1
COX7B,0.325630097,1
COX7C,0.062571035,1
COX8A,0.187412932,1
CPM,0.907907185,1
CPNE1,0.689497811,1
CPNE7,0.010873605,1
CPQ,0.646174273,1
CPSF1,0.42575313,1
CPSF4,0.366316474,1
CPSF6,0.099367321,1
CPT1A,0.609243503,1
CPXM2,0.422429994,1
CRABP2,0.479772011,1
CRAT,0.734802641,1
CREB3,0.043074303,1
CREB3L1,0.287065418,1
CREB3L2,0.081215116,1
CREBBP,0.495384164,1
CREBL2,0.376580189,1
CREBZF,0.839908844,1
CREG1,0.050624278,1
CRELD1,0.58900079,1
CRELD2,0.506975741,1
CREM,0.803986253,1
CRIM1,0.667600373,1
CRIP2,0.022188692,1
CRISPLD2,0.101696171,1
CRK,0.062792123,1
CRLS1,0.641582755,1
CRTAP,0.284290908,1
CRTC2,0.786485336,1
CRTC3,0.110282998,1
CRYAB,0.282509299,1
CS,0.496515341,1
CSDE1,0.444278962,1
CSE1L,0.732637481,1
CSF1,0.571467902,1
CSF1R,0.012554977,1
CSF2RA,0.075017345,1
CSK,0.561163711,1
CSNK1D,0.062861965,1
CSNK1E,0.041732554,1
CSNK1G2,0.505776553,1
CSNK2A1,0.097401803,1
CSNK2A2,0.180649016,1
CSNK2B,0.335199967,1
CSPG4,0.024505683,1
CSRNP1,0.897836194,1
CSRP1,0.01312786,1
CST3,0.24417731,1
CST4,0.009056794,1
CST5,0.760165529,1
CSTA,0.333154258,1
CSTB,0.438889801,1
CSTF3,0.803144318,1
CTBP1,0.672157789,1
CTBP2,0.615282377,1
CTC1,0.691675532,1
CTDNEP1,0.707252591,1
CTDSP1,0.607878242,1
CTDSP2,0.076956506,1
CTHRC1,0.010257964,1
CTIF,0.217487653,1
CTNNA1,0.038485693,1
CTNNB1,0.116390857,1
CTNND1,0.119309003,1
CTSA,0.655298871,1
CTSC,0.190127035,1
CTSE,0.057073544,1
CTSF,0.471550094,1
CTSK,0.419111424,1
CTSL,0.283132323,1
CTSS,0.022833332,1
CTSZ,0.150824309,1
CTTN,0.309412287,1
CUEDC2,0.682421351,1
CUL1,0.628316816,1
CUL3,0.560092985,1
CUL4A,0.167832873,1
CUL4B,0.900142008,1
CUTA,0.284174219,1
CUX1,0.478628249,1
CX3CL1,0.897521052,1
CXCL16,0.294836549,1
CXCL5,0.014083854,1
CXXC1,0.110847366,1
CXXC5,0.44601905,1
CXorf40A,0.417402355,1
CXorf40B,0.324248814,1
CYB561,0.7965011,1
CYB561A3,0.413009466,1
CYB561D2,0.650218845,1
CYB5B,0.550581767,1
CYB5R1,0.209715953,1
CYB5R3,0.294411507,1
CYBA,0.432028184,1
CYBB,0.086844538,1
CYBRD1,0.346928995,1
CYC1,0.224704185,1
CYCS,0.225581537,1
CYFIP1,0.861283586,1
CYHR1,0.178983287,1
CYP1B1,0.538700209,1
CYP27A1,0.776916706,1
CYP2S1,0.065340962,1
CYP3A5,0.046302356,1
CYTH1,0.80019793,1
CYTH2,0.397216576,1
CYTH3,0.806374304,1
D2HGDH,0.673661922,1
DAB2,0.43240676,1
DAB2IP,0.139512061,1
DAD1,0.715090942,1
DAG1,0.211320086,1
DAGLB,0.61624509,1
DALRD3,0.473887045,1
DAP,0.132006176,1
DAP3,0.868607418,1
DAPK1,0.337894116,1
DAPK3,0.029419326,1
DARS,0.689577626,1
DAZAP1,0.283205284,1
DAZAP2,0.468210684,1
DBI,0.537129734,1
DBN1,0.201435146,1
DBNL,0.596397629,1
DBP,0.01270778,1
DCAF11,0.482909925,1
DCAF8,0.155325471,1
DCBLD2,0.719993373,1
DCD,0.262882532,1
DCTD,0.25940798,1
DCTN1,0.561006038,1
DCTN2,0.109190397,1
DCTN3,0.156443007,1
DCTN5,0.188270326,1
DCTPP1,0.579353192,1
DCXR,0.616358627,1
DDA1,0.306248988,1
DDAH2,0.848054834,1
DDB1,0.881734184,1
DDHD2,0.527184968,1
DDOST,0.236304421,1
DDR1,0.567603186,1
DDR2,0.426100199,1
DDRGK1,0.168219889,1
DDT,0.718641477,1
DDX1,0.130126286,1
DDX17,0.699955631,1
DDX18,0.36183903,1
DDX21,0.14571156,1
DDX23,0.079747105,1
DDX24,0.377084401,1
DDX27,0.276314846,1
DDX39A,0.229918326,1
DDX3X,0.393235184,1
DDX41,0.820704135,1
DDX42,0.296413301,1
DDX54,0.492115481,1
DDX56,0.430783516,1
DDX6,0.432394062,1
DEAF1,0.101954701,1
DECR1,0.50476865,1
DEDD2,0.108542042,1
DEF6,0.906592079,1
DEF8,0.121605435,1
DEFB1,0.160981282,1
DEGS1,0.161079629,1
DEGS2,0.037712557,1
DEK,0.879931476,1
DENND3,0.015622377,1
DENND4B,0.763075253,1
DERL1,0.946391648,1
DERL2,0.028799747,1
DERL3,0.571639133,1
DEXI,0.793072449,1
DGAT1,0.395872049,1
DGKA,0.380650624,1
DGKQ,0.518719017,1
DGKZ,0.750677274,1
DGUOK,0.371428496,1
DHCR24,0.600101347,1
DHPS,0.018675943,1
DHRS1,0.727925186,1
DHRS3,0.277750107,1
DHRS4,0.108490991,1
DHRS4L2,0.055850604,1
DHRS7,0.798526921,1
DHRS9,0.045979351,1
DHRSX,0.467472006,1
DHX15,0.693877086,1
DHX30,0.307390694,1
DHX38,0.583618747,1
DHX9,0.579444967,1
DIAPH1,0.472808575,1
DICER1,0.330850039,1
DIDO1,0.019907483,1
DIO2,0.251571185,1
DKK1,0.250781433,1
DKK3,0.049735659,1
DLC1,0.251668148,1
DLG1,0.758760928,1
DLG3,0.779295409,1
DLG5,0.082366686,1
DLGAP4,0.358549861,1
DLST,0.43011143,1
DMAP1,0.506431778,1
DMKN,0.205846661,1
DMTN,0.54270022,1
DMWD,0.263268561,1
DNAJA1,0.633727197,1
DNAJB1,0.396923366,1
DNAJB12,0.554936019,1
DNAJB2,0.302099238,1
DNAJB6,0.909056515,1
DNAJC10,0.399886398,1
DNAJC15,0.858084856,1
DNAJC3,0.664324267,1
DNAJC4,0.153960883,1
DNAJC5,0.204917281,1
DNAJC7,0.726544355,1
DNAJC8,0.172751768,1
DNASE2,0.598531242,1
DNM2,0.450806315,1
DNMBP,0.536428182,1
DNPEP,0.160090227,1
DNPH1,0.224570027,1
DNTTIP1,0.209961723,1
DOCK5,0.410411973,1
DOCK6,0.947500421,1
DOCK7,0.444612226,1
DOK4,0.499811226,1
DPF2,0.872423074,1
DPM1,0.931938617,1
DPM2,0.467824262,1
DPM3,0.849840193,1
DPP7,0.652136922,1
DPP9,0.646802733,1
DPYSL2,0.266720574,1
DPYSL3,0.312626744,1
DR1,0.387281056,1
DRAP1,0.234358989,1
DSE,0.218222961,1
DST,0.592487976,1
DSTN,0.160577638,1
DTX1,0.52745278,1
DTX2,0.381298097,1
DTX3,0.548145182,1
DUOX2,0.011856247,1
DUS1L,0.081779118,1
DUSP1,0.146065534,1
DUSP18,0.677720331,1
DUSP22,0.78393778,1
DUSP23,0.198690915,1
DUSP3,0.781272494,1
DUSP4,0.334338655,1
DUSP5,0.801937338,1
DUSP6,0.696370116,1
DUSP7,0.216496947,1
DUT,0.149153676,1
DVL1,0.36615118,1
DVL2,0.489046628,1
DYNC1H1,0.93800169,1
DYNC1I2,0.089127523,1
DYNC1LI1,0.018228163,1
DYNC1LI2,0.549212866,1
DYNLL1,0.469244882,1
DYNLL2,0.633340467,1
DYNLRB1,0.082989183,1
DYNLT1,0.266340162,1
DYNLT3,0.030996247,1
DYRK1A,0.858847999,1
DYRK2,0.191549759,1
EBP,0.64672326,1
ECE1,0.302065413,1
ECH1,0.195871056,1
ECHDC2,0.578924248,1
ECHS1,0.038391542,1
ECI1,0.935441448,1
ECM1,0.591676201,1
ECSIT,0.498293441,1
EDEM1,0.870299874,1
EDF1,0.101011801,1
EDIL3,0.258727648,1
EDNRA,0.30491803,1
EEF1B2,0.055441154,1
EEF1D,0.138359285,1
EEF2,0.274017852,1
EEPD1,0.673449307,1
EFEMP1,0.008490778,1
EFEMP2,0.156042829,1
EFHD1,0.744732441,1
EFHD2,0.112290076,1
EFNA1,0.056178341,1
EFNB1,0.183490994,1
EFNB2,0.155427523,1
EFTUD2,0.705421175,1
EGFL7,0.029538189,1
EGLN2,0.478929494,1
EGLN3,0.062760934,1
EGR1,0.030311552,1
EGR2,0.009152997,1
EHBP1L1,0.102953859,1
EHD1,0.128318717,1
EHD2,0.177647579,1
EHD4,0.619006359,1
EI24,0.12590224,1
EID1,0.214592013,1
EIF1,0.013735604,1
EIF1AX,0.273357475,1
EIF2A,0.505894196,1
EIF2AK1,0.438377614,1
EIF2B4,0.370574639,1
EIF2B5,0.224600781,1
EIF2S2,0.527742168,1
EIF2S3,0.35376737,1
EIF3A,0.41723503,1
EIF3B,0.63188238,1
EIF3C,0.816197306,1
EIF3CL,0.839928701,1
EIF3D,0.704636333,1
EIF3E,0.251715134,1
EIF3F,0.254465431,1
EIF3G,0.86634276,1
EIF3H,0.190860933,1
EIF3I,0.427945248,1
EIF3K,0.591283476,1
EIF3M,0.50637812,1
EIF4A2,0.058276499,1
EIF4A3,0.598067129,1
EIF4B,0.103210854,1
EIF4E2,0.388274773,1
EIF4EBP1,0.310534539,1
EIF4EBP2,0.480369825,1
EIF4G1,0.611842276,1
EIF4G2,0.114230225,1
EIF4H,0.420440081,1
EIF5,0.025456319,1
EIF5A,0.194608001,1
EIF5AL1,0.405775602,1
EIF5B,0.122041273,1
EIF6,0.547828149,1
ELAVL1,0.576155514,1
ELF1,0.245597152,1
ELF2,0.530361512,1
ELF3,0.021038056,1
ELK1,0.047446647,1
ELK4,0.973307946,1
ELL2,0.388265333,1
ELMSAN1,0.018215999,1
ELOB,0.139780525,1
ELOF1,0.737253616,1
ELOVL1,0.427197084,1
ELOVL5,0.167127738,1
ELP2,0.624008088,1
EMC1,0.169580031,1
EMC10,0.02124085,1
EMC3,0.54140078,1
EMC6,0.449119786,1
EMC7,0.631681803,1
EMD,0.311048531,1
EMG1,0.034979662,1
EMILIN1,0.769562201,1
EMILIN2,0.744423528,1
EML2,0.226858905,1
EML3,0.183133,1
EML4,0.083578293,1
EMP1,0.255356311,1
EMP2,0.225444493,1
EMP3,0.409565298,1
ENAH,0.650162886,1
ENC1,0.311559004,1
ENDOD1,0.397088153,1
ENO2,0.04498166,1
ENSA,0.521237745,1
ENTPD1,0.320992856,1
ENTPD2,0.262543794,1
ENTPD4,0.39545517,1
ENTPD6,0.769199074,1
ENY2,0.314924274,1
EPAS1,0.108828161,1
EPB41L1,0.381859485,1
EPB41L2,0.406684113,1
EPHA2,0.068844284,1
EPHB4,0.177372892,1
EPHX1,0.287563517,1
EPN1,0.243272993,1
EPPK1,0.408651342,1
EPS15,0.857021483,1
EPS8,0.65187887,1
EPS8L1,0.079154321,1
EPS8L2,0.265808166,1
ERBB2,0.039993816,1
ERBB3,0.563376747,1
ERCC1,0.600486122,1
ERF,0.569696225,1
ERG28,0.69529522,1
ERGIC1,0.252762393,1
ERGIC3,0.421564463,1
ERH,0.904639689,1
ERI3,0.679841508,1
ERLEC1,0.704825053,1
ERLIN1,0.111746945,1
ERN2,0.559189843,1
ERO1A,0.009035184,1
ERP29,0.392036029,1
ERP44,0.578426728,1
ERRFI1,0.566849229,1
ESD,0.456770469,1
ESM1,0.009305247,1
ESRRA,0.744147847,1
ESYT1,0.228055843,1
ESYT2,0.707328729,1
ETF1,0.680981858,1
ETFA,0.643628329,1
ETFB,0.200766362,1
ETHE1,0.644498223,1
ETS1,0.070330449,1
ETS2,0.300201286,1
ETV5,0.807523247,1
ETV6,0.884884433,1
EVA1B,0.878084485,1
EVA1C,0.617509739,1
EVI5L,0.772365831,1
EVL,0.677443067,1
EWSR1,0.273403331,1
EXOC3,0.254338645,1
EXOC3L4,0.425027687,1
EXOC4,0.194795722,1
EXOC7,0.14827779,1
EXOSC10,0.793062134,1
EXOSC6,0.334126162,1
EXT2,0.850933203,1
EXTL3,0.14828261,1
EZH1,0.595209236,1
F11R,0.644608207,1
F2R,0.194222073,1
F3,0.064644261,1
FAAP100,0.8904364,1
FAAP20,0.122547408,1
FADS2,0.498044221,1
FADS3,0.251513643,1
FAF1,0.744657913,1
FAM102A,0.984819166,1
FAM107A,0.279754642,1
FAM107B,0.550131025,1
FAM109A,0.242586395,1
FAM114A1,0.617031989,1
FAM120A,0.618364793,1
FAM120AOS,0.158502274,1
FAM126A,0.7968373,1
FAM126B,0.910509774,1
FAM129A,0.313790531,1
FAM129B,0.684960723,1
FAM131A,0.840162485,1
FAM160A2,0.812438082,1
FAM160B2,0.112455136,1
FAM162A,0.18912709,1
FAM168B,0.379618181,1
FAM173A,0.635618568,1
FAM177A1,0.352343555,1
FAM189B,0.017577412,1
FAM192A,0.703495776,1
FAM193B,0.230150067,1
FAM198B,0.111124881,1
FAM208A,0.262785455,1
FAM20B,0.902610145,1
FAM210B,0.623984292,1
FAM213A,0.989183873,1
FAM213B,0.400771464,1
FAM214B,0.017977453,1
FAM219B,0.807240238,1
FAM222B,0.588214781,1
FAM234A,0.705878852,1
FAM32A,0.120318371,1
FAM3A,0.321533999,1
FAM3B,0.0816134,1
FAM3C,0.600171067,1
FAM3D,0.024208333,1
FAM49B,0.299032131,1
FAM50A,0.734726329,1
FAM83H,0.783902031,1
FAM89B,0.173175184,1
FAM96B,0.240457206,1
FAP,0.458724631,1
FAR1,0.01439774,1
FARP1,0.893439375,1
FARSA,0.14613374,1
FARSB,0.53321127,1
FAS,0.163673391,1
FASN,0.043310614,1
FASTK,0.078305268,1
FAT1,0.681341442,1
FBL,0.765561305,1
FBLIM1,0.057218788,1
FBLN1,0.017531777,1
FBLN2,0.140040569,1
FBLN5,0.056752554,1
FBN1,0.017161056,1
FBRS,0.590414882,1
FBRSL1,0.365708658,1
FBXL15,0.404288957,1
FBXL17,0.351945934,1
FBXL5,0.412433399,1
FBXO18,0.208108088,1
FBXO32,0.229155032,1
FBXO42,0.834735626,1
FBXO7,0.77455976,1
FBXO9,0.324889181,1
FBXW4,0.411229416,1
FBXW5,0.907492775,1
FCGBP,0.044683333,1
FCGR1A,0.278655026,1
FCGR1B,0.377511982,1
FCGR2A,0.041985669,1
FCGR3A,0.37034503,1
FCGR3B,0.259503436,1
FCGRT,0.717117515,1
FCHO2,0.218250921,1
FCHSD2,0.59141552,1
FDFT1,0.751697958,1
FDPS,0.327661771,1
FEM1A,0.1675613,1
FEM1B,0.982790413,1
FERMT2,0.73561765,1
FERMT3,0.466282823,1
FES,0.730476539,1
FGD5,0.084516159,1
FGF14,0.41924854,1
FGF23,0.750431802,1
FGFR1,0.075617738,1
FHL2,0.843514371,1
FHL3,0.278184478,1
FHOD1,0.618702522,1
FIBIN,0.021762492,1
FIBP,0.248822618,1
FILIP1,0.078635308,1
FIS1,0.55066272,1
FKBP10,0.931868254,1
FKBP15,0.532556888,1
FKBP1A,0.850841013,1
FKBP1C,0.968833664,1
FKBP2,0.393777234,1
FKBP4,0.253284642,1
FKBP5,0.011408644,1
FKBP8,0.87471637,1
FKBP9,0.14556689,1
FLII,0.311697452,1
FLOT1,0.600796137,1
FLOT2,0.079368317,1
FLYWCH1,0.493435778,1
FMNL2,0.530219192,1
FMNL3,0.599343865,1
FMOD,0.15354669,1
FNBP1,0.219375072,1
FNBP4,0.81554612,1
FNDC1,0.020259505,1
FNDC3B,0.492258687,1
FNDC4,0.111488756,1
FNIP2,0.57214696,1
FNTA,0.313792013,1
FNTB,0.224219738,1
FOCAD,0.708211777,1
FOS,0.010442516,1
FOSB,0.096064782,1
FOSL2,0.74673189,1
FOXJ2,0.723876949,1
FOXK2,0.661168969,1
FOXN3,0.440889161,1
FOXO1,0.107752306,1
FOXO3,0.051145252,1
FOXP1,0.084318994,1
FOXP4,0.73385981,1
FOXS1,0.009671302,1
FPGS,0.41500747,1
FPR1,0.205098389,1
FRMD4A,0.039736776,1
FRMD8,0.969357823,1
FRYL,0.50596282,1
FRZB,0.092206571,1
FSCN1,0.722391956,1
FSTL1,0.347409959,1
FSTL3,0.00869529,1
FUBP1,0.217376009,1
FUBP3,0.76914061,1
FUCA1,0.937138553,1
FUCA2,0.165494381,1
FUK,0.947877826,1
FUNDC2,0.121485682,1
FURIN,0.531341976,1
FUS,0.646285552,1
FUT11,0.109264108,1
FUT3,0.061111028,1
FUZ,0.150525983,1
FXR1,0.211425165,1
FXR2,0.917516722,1
FXYD3,0.011890341,1
FXYD5,0.953272776,1
FXYD6,0.553307526,1
FYCO1,0.193890867,1
FYTTD1,0.053392557,1
FZD1,0.130328303,1
FZR1,0.685559636,1
G3BP1,0.300074707,1
G3BP2,0.46016718,1
G6PC3,0.405479229,1
GAA,0.553418653,1
GAB2,0.720317055,1
GABARAPL1,0.433434081,1
GABARAPL2,0.765433067,1
GABRE,0.779885953,1
GADD45A,0.20943312,1
GADD45B,0.022469862,1
GADD45GIP1,0.253559776,1
GAK,0.464699041,1
GAL3ST4,0.805105831,1
GALE,0.107718131,1
GALNS,0.074469015,1
GALNT1,0.671601077,1
GALNT10,0.845988766,1
GALNT2,0.557595652,1
GALNT5,0.651981411,1
GALNT7,0.689158334,1
GANAB,0.656550562,1
GARS,0.266728565,1
GART,0.044633479,1
GAS6,0.062891052,1
GATA6,0.689543813,1
GATAD1,0.623282269,1
GATAD2A,0.401108896,1
GATAD2B,0.711805137,1
GATC,0.573545558,1
GATD1,0.761316469,1
GBA,0.379609828,1
GBF1,0.056921898,1
GCHFR,0.215521024,1
GCN1,0.239588998,1
GCNT3,0.044349907,1
GDE1,0.325633313,1
GDF15,0.826460024,1
GDF5OS,0.5998554,1
GDI1,0.456909786,1
GDI2,0.015653046,1
GFOD1,0.552347932,1
GFPT1,0.159506442,1
GGA1,0.22709837,1
GGA2,0.318636154,1
GGCX,0.552969713,1
GGNBP2,0.586454307,1
GGT5,0.063464299,1
GGT7,0.324651385,1
GHDC,0.196020071,1
GHITM,0.028311861,1
GID8,0.619517134,1
GIGYF1,0.197446833,1
GIPC1,0.28740345,1
GIT1,0.770624165,1
GJB2,0.007262325,1
GJB3,0.082989245,1
GJC2,0.713389821,1
GLB1,0.864307108,1
GLG1,0.517573236,1
GLIPR2,0.289990395,1
GLIS2,0.200796882,1
GLMP,0.267330965,1
GLO1,0.535389402,1
GLRX3,0.711745372,1
GLRX5,0.563375216,1
GLS,0.908631093,1
GLT8D1,0.104102055,1
GLUD1,0.1100457,1
GLUL,0.554817613,1
GM2A,0.688668578,1
GMFB,0.239905987,1
GMFG,0.150931529,1
GMPPB,0.739225825,1
GNA11,0.029395884,1
GNA12,0.584270121,1
GNAI2,0.293148436,1
GNAI3,0.514147694,1
GNAQ,0.038443699,1
GNB1,0.080746363,1
GNB2,0.232406785,1
GNB4,0.709065796,1
GNB5,0.049441996,1
GNG12,0.706401874,1
GNL1,0.072803864,1
GNPAT,0.126514362,1
GNS,0.251278066,1
GOLGA2,0.623376302,1
GOLGA3,0.220284261,1
GOLGA4,0.479521225,1
GOLGA5,0.496790275,1
GOLGA6L9,0.861651368,1
GOLGA8A,0.489675913,1
GOLGA8B,0.760851406,1
GOLGB1,0.784502032,1
GOLIM4,0.538457579,1
GOLM1,0.229010403,1
GOLT1B,0.274532865,1
GORASP2,0.070744664,1
GOSR2,0.591057769,1
GOT2,0.694282296,1
GPAA1,0.486207905,1
GPAT4,0.179703722,1
GPBP1L1,0.301147237,1
GPCPD1,0.079087665,1
GPD1L,0.52553735,1
GPI,0.803768365,1
GPM6A,0.740077778,1
GPM6B,0.226175683,1
GPR107,0.287297467,1
GPR108,0.094634416,1
GPR153,0.563508056,1
GPR183,0.016741418,1
GPRC5A,0.588215675,1
GPRC5B,0.326152107,1
GPS1,0.088119642,1
GPSM3,0.143288778,1
GPX1,0.804079429,1
GPX2,0.012244655,1
GPX3,0.045547576,1
GPX4,0.05641065,1
GPX8,0.265814498,1
GRAMD1A,0.427625683,1
GRASP,0.203920863,1
GRB10,0.162339179,1
GRB2,0.007345185,1
GRB7,0.439104903,1
GREM1,0.031658652,1
GRHPR,0.142331878,1
GRIN2A,0.054588621,1
GRIN2D,0.796152093,1
GRINA,0.615968589,1
GRIP2,0.091815431,1
GRIPAP1,0.845819504,1
GRK2,0.302297653,1
GRK3,0.615319435,1
GRK6,0.487958811,1
GRN,0.015609455,1
GRSF1,0.466630331,1
GSDMD,0.351636901,1
GSK3A,0.783524868,1
GSK3B,0.763111593,1
GSKIP,0.042062076,1
GSN,0.202591664,1
GSPT1,0.063764355,1
GSR,0.308480021,1
GSS,0.088029637,1
GSTK1,0.498605751,1
GSTM1,0.301239148,1
GSTM2,0.584710881,1
GSTM3,0.020686938,1
GSTM4,0.197135911,1
GSTO1,0.357495579,1
GSTP1,0.189679748,1
GTF2F1,0.84083414,1
GTF2I,0.33039397,1
GTF3A,0.675241443,1
GTF3C1,0.266326906,1
GTPBP1,0.208254899,1
GUF1,0.27635031,1
GUK1,0.629433684,1
GUSB,0.178409717,1
GYPC,0.050065631,1
GYS1,0.323945105,1
H1F0,0.502053965,1
H1FX,0.405525085,1
H2AFJ,0.07661867,1
H2AFV,0.228797977,1
H2AFY,0.394235598,1
H2AFZ,0.632917463,1
H3F3A,0.074901341,1
H3F3C,0.196584206,1
H6PD,0.722305693,1
HABP4,0.45613081,1
HACD2,0.652377849,1
HACD3,0.537561938,1
HADHA,0.603222398,1
HADHB,0.403947783,1
HAGHL,0.01403027,1
HAPLN3,0.750574787,1
HARS,0.736273807,1
HAX1,0.848704337,1
HBP1,0.047258906,1
HCFC1,0.370228926,1
HCFC1R1,0.069881851,1
HCLS1,0.039808139,1
HCST,0.118032293,1
HDAC1,0.19699375,1
HDAC3,0.044525034,1
HDAC5,0.470720615,1
HDAC7,0.312473117,1
HDDC2,0.28345172,1
HDGF,0.231444496,1
HDGFL2,0.358193903,1
HDGFL3,0.785042023,1
HDLBP,0.090077233,1
HECTD1,0.601295551,1
HEG1,0.399703499,1
HELZ2,0.403560615,1
HEMK1,0.771294799,1
HEPH,0.667088364,1
HEPN1,0.39288197,1
HERC1,0.037684972,1
HERC4,0.11881796,1
